symbol,kind,relpath,line,snippet
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Descriptors/AcceleratorDescriptorParser.cs,719,if (opcode == Processor.CPU_Core.IsaOpcodeValues.ACCEL_SUBMIT &&
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Descriptors/AcceleratorDescriptorParser.cs,724,"""ACCEL_SUBMIT requires typed AcceleratorCommandDescriptor sideband."");"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Descriptors/AcceleratorDescriptorTaxonomyCatalog.cs,99,"""Reserved Lane7 tensor taxonomy entry for VMX-facing descriptor planning. It is metadata-only and grants no descriptor acceptance, token, execution, commit, or compiler-emission authority.""),"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Descriptors/AcceleratorDescriptorTaxonomyCatalog.cs,108,"""Reserved Lane7 topology/queue taxonomy contract for VMX preparation. It is metadata-only and grants no topology query, queue open, queue bind, descriptor acceptance, token, execution, commit, or compiler-emission authority.""),"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/ExternalAcceleratorRuntime.cs,281,"""ACCEL_FENCE rd receives packed fence status after guarded scoped-token serialization and optional commit."")"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/ExternalAcceleratorRuntime.cs,286,"""ACCEL_FENCE rd is written only after the scoped token set serializes without rejection."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,266,// Runtime-side fence coordinator for Phase 08. ACCEL_FENCE reaches this
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,314,"""ACCEL_FENCE requested commit of a completed token but no Phase 08 commit surfaces were supplied."","
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,337,"""ACCEL_FENCE committed a completed token through the Phase 08 coordinator after fresh guard validation."")"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,355,"""ACCEL_FENCE observed a completed token without commit publication by scope policy.""));"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,381,"""ACCEL_FENCE observed a terminal scoped token after fresh guard validation.""));"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,385,"? ""ACCEL_FENCE serialized the scoped token set; any architectural memory publication used only the Phase 08 commit coordinator."""
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,386,": ""ACCEL_FENCE rejected at least one scoped token conservatively; no rejected token gained commit authority."";"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,425,"""ACCEL_FENCE conservatively rejected an active scoped token; Phase 10 overlap tracking is not implemented."","
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Fences/AcceleratorFenceModel.cs,465,"""ACCEL_FENCE faulted an active scoped token by explicit guarded policy; no commit authority was granted."")"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorRegisterAbi.cs,84,"""ACCEL_SUBMIT rd receives a nonzero opaque token handle after guarded admission."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorRegisterAbi.cs,91,"""ACCEL_SUBMIT precise fault performs no architectural rd write."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorRegisterAbi.cs,96,"""ACCEL_SUBMIT non-trapping rejection writes zero to rd."","
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorRegisterAbi.cs,114,"""ACCEL_STATUS/POLL/WAIT/CANCEL/FENCE rd receives packed status after guarded lookup."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorRegisterAbi.cs,126,"""ACCEL_QUERY_CAPS rd is written only after guard-backed capability acceptance."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorRegisterAbi.cs,137,"""ACCEL_QUERY_CAPS rd receives a bounded metadata summary after guard-backed capability acceptance."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorToken.cs,102,"""ACCEL_SUBMIT token validated as model-only Phase 06 state."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenResults.cs,131,"""ACCEL_SUBMIT accepted by descriptor, capability, and submit guards; token handle is evidence only."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,230,"""ACCEL_WAIT observed a final or device-complete token state after fresh guard revalidation; no staged write was published."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,239,"""ACCEL_WAIT observed a non-final token state after fresh guard revalidation; no direct device write was published."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,264,"$""ACCEL_WAIT timeout policy marked the guarded token TimedOut after {waitPolicy.TimeoutTicks} tick(s); no commit authority was granted."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,280,"$""ACCEL_WAIT observed timeout after {waitPolicy.TimeoutTicks} tick(s); token state was not promoted and staged writes remain invisible."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,312,"""ACCEL_CANCEL observed an already-terminal token after guard revalidation; no commit authority was granted."");"
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,322,"""ACCEL_CANCEL cannot discard DeviceComplete or CommitPending staged-write obligations; Phase 08 commit coordinator or a guarded fault path must resolve them."","
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,335,"""ACCEL_CANCEL rejected a running token under non-cooperative cancel policy; cancellation did not grant commit authority."","
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Execution/ExternalAccelerators/Tokens/AcceleratorTokenStore.cs,354,"""ACCEL_CANCEL faulted a running token under explicit guarded policy; no staged writes were committed."")"
VectorALU,usage,HybridCPU_ISE/NonRTL/Core/Execution/Validation/ReferenceModel.cs,12,/// Used for self-checking and validation of the optimized VectorALU.
VectorALU,usage,HybridCPU_ISE/NonRTL/Core/Execution/Validation/ReferenceModel.cs,24,/// - Compare VectorALU results with ReferenceModel
VectorALU,usage,HybridCPU_ISE/NonRTL/Core/Execution/Validation/ReferenceModel.cs,248,/// Validate VectorALU result against ReferenceModel.
VectorALU,usage,HybridCPU_ISE/NonRTL/Core/Execution/Validation/ReferenceModel.cs,253,"/// <param name=""actual"">Actual result from VectorALU</param>"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,248,"InstructionClass.Vmx => SlotClass.SystemSingleton,"
VMX,mention,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,439,if (instruction.Class == InstructionClass.Vmx &&
VMX,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,458,"InstructionClass.Vmx => false,"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,471,"InstructionClass.Vmx => false,"
VMX,mention,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,588,if (instruction.Class == InstructionClass.Vmx &&
VMX,mention,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,638,if (instruction.Class == InstructionClass.Vmx &&
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,716,Processor.CPU_Core.IsaOpcodeValues.ACCEL_QUERY_CAPS or
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,717,Processor.CPU_Core.IsaOpcodeValues.ACCEL_SUBMIT or
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,718,Processor.CPU_Core.IsaOpcodeValues.ACCEL_POLL or
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,719,Processor.CPU_Core.IsaOpcodeValues.ACCEL_WAIT or
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,720,Processor.CPU_Core.IsaOpcodeValues.ACCEL_CANCEL or
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,721,Processor.CPU_Core.IsaOpcodeValues.ACCEL_FENCE or
ACCEL,usage,HybridCPU_ISE/NonRTL/Core/Legality/BundleLegalityAnalyzer.cs,722,Processor.CPU_Core.IsaOpcodeValues.ACCEL_STATUS;
MemorySubsystem,usage,HybridCPU_ISE/NonRTL/Core/Memory/IHardwareOccupancyInput.cs,256,/// Callers: pipeline tick driver / MemorySubsystem.AdvanceCycles().
StreamRegisterFile,usage,HybridCPU_ISE/NonRTL/Core/Memory/MemoryCoherencyObserver.cs,281,private readonly List<StreamRegisterFile> _streamRegisterFiles = new();
StreamRegisterFile,usage,HybridCPU_ISE/NonRTL/Core/Memory/MemoryCoherencyObserver.cs,301,StreamRegisterFile streamRegisterFile)
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.PipelineExecution.SurfaceContract.cs,106,"$""VMX slot {slotIndex} (opcode 0x{opCode:X}) at PC 0x{bundlePc:X} reached decode/admission without a wired VMX execution plane. "" +"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.PipelineExecution.SurfaceContract.cs,107,"""Admission/routing must reject or defer VMX before execute."");"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.PipelineExecution.SurfaceContract.cs,116,"$""VMX slot {slotIndex} (opcode 0x{opCode:X}) at PC 0x{bundlePc:X} reached issue-packet execute materialization without a wired VMX execution plane. "" +"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.PipelineExecution.SurfaceContract.cs,117,"""Issue-packet routing must reject live VMX lanes explicitly instead of dropping them before execute."");"
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.TestSupport.cs,349,YAKSys_Hybrid_CPU.Execution.StreamEngine.CaptureRetireWindowPublications(
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.TestSupport.cs,368,YAKSys_Hybrid_CPU.Execution.StreamEngine.Execute(
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.TestSupport.cs,375,/// TEST-ONLY: drive StreamEngine direct retire publication through the
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.TestSupport.cs,388,YAKSys_Hybrid_CPU.Execution.StreamEngine.CaptureRetireWindowPublications(
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.TestSupport.cs,425,"""Direct callers must not rely on compat-side StreamEngine.Execute(...) no-op behavior for this contour; use the canonical mainline path or add an explicit direct compat follow-through before reopening it."");"
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Core/CPU_Core.TestSupport.cs,1176,"""Mainline vector/stream execution must enter the explicit MicroOp-owned runtime contour; direct StreamEngine fallback from the reference raw execute path is no longer permitted."");"
VMX,mention,HybridCPU_ISE/NonRTL/Core/Pipeline/InternalOpBuilder.cs,403,case InstructionClass.Vmx:
VMX,mention,HybridCPU_ISE/NonRTL/Core/Pipeline/InternalOpBuilder.cs,407,"Class = InstructionClass.Vmx,"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/InternalOpBuilder.cs,435,"$""Published VMX opcode {opcode} did not resolve to an authoritative internal-op kind.""),"
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/InternalOpBuilder.cs,534,// ── VMX ───────────────────────────────────────────────────────
BundleMetadata,definition,HybridCPU_ISE/NonRTL/Core/Pipeline/Metadata/BundleMetadata.cs,16,public sealed record BundleMetadata
SlotMetadata,definition,HybridCPU_ISE/NonRTL/Core/Pipeline/Metadata/SlotMetadata.cs,13,public sealed record SlotMetadata
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/PipelineEvent.cs,9,/// VMX transitions are intentionally absent here and retire through the typed
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/PipelineEvent.cs,10,/// VMX retire/outcome plane instead of a compatibility event mirror.
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/PipelineFsmEventHandler.cs,8,"/// Handles first-class non-VMX system and privileged <see cref=""PipelineEvent""/> instances."
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/PipelineFsmEventHandler.cs,9,/// Production VMX no longer flows through this event plane or its constructor
VMX,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/PipelineFsmEventHandler.cs,10,/// dependencies; it retires through typed VMX retire outcomes instead.
StreamEngine,usage,HybridCPU_ISE/NonRTL/Core/Pipeline/Safety/ResourceBitset.cs,50,"/// Extended DMA, StreamEngine, Accelerators, future resources"
VMX,usage,HybridCPU_ISE/NonRTL/Core/SafetyMaskBuilder.cs,123,"InternalOpCategory.VmxEvent     => InstructionClass.Vmx,"
VMX,usage,HybridCPU_ISE/NonRTL/Core/SafetyMaskBuilder.cs,141,"InstructionClass.Vmx         => SerializationClass.VmxSerial,"
VMX,usage,HybridCPU_ISE/NonRTL/Core/State/ICpuState.cs,4,"/// Canonical VT-scoped architectural state surface used by execution, pipeline, and VMX paths."
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/IVmxEventSink.cs,6,/// Sink for VMX diagnostic events.
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/IVmxEventSink.cs,8,/// This is an observability mirror of retired VMX outcomes. It is not a
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/IVmxEventSink.cs,9,"/// production semantic owner for VMX execution, VMCS lifecycle, or VM-entry /"
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/IVmxEventSink.cs,17,/// Record a VMX event for diagnostic trace and replay observability.
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/IVmxEventSink.cs,19,"/// <param name=""kind"">The kind of VMX event.</param>"
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/IVmxEventSink.cs,26,/// No-op VMX event sink that discards all events.
VMX,mention,HybridCPU_ISE/NonRTL/Core/System/Vmx/Compatibility/VmcsCompatMapper.cs,4,namespace YAKSys_Hybrid_CPU.Core.Vmx.Compatibility;
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/VmxEventKind.cs,6,/// Event kinds for VMX diagnostic trace recording.
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/VmxEventKind.cs,7,/// Each VMX operation generates one or more events that are
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/VmxEventKind.cs,14,/// <summary>VMXON: VMX operation enabled.</summary>
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/VmxEventKind.cs,17,/// <summary>VMXOFF: VMX operation disabled.</summary>
VMX,usage,HybridCPU_ISE/NonRTL/Core/System/VmxEventKind.cs,50,/// <summary>Root-owned VMX preemption timer expired.</summary>
MemorySubsystem,usage,HybridCPU_ISE/NonRTL/Legacy/LegacyProcessorMachineStateSource.cs,144,public MemorySubsystem? GetMemorySubsystem() => Processor.Memory;
StreamRegisterFile,definition,HybridCPU_ISE/NonRTL/Memory/Registers/StreamRegisterFile.Telemetry.cs,65,public partial class StreamRegisterFile
MemorySubsystem,usage,HybridCPU_ISE/NonRTL/Processor/Core/Processor.cs,22,public static YAKSys_Hybrid_CPU.Memory.MemorySubsystem? Memory;
StreamEngine,usage,HybridCPU_ISE/NonRTL/Processor/Interrupts/Processor.InterruptData.cs,14,"StreamEngine = 2,"
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,11,/// L1 bypass hits: stream data served from SRF (RegisterState.Valid)
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,18,/// Foreground (non-assist) ingress warm attempts issued through the SRF seam.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,23,/// Foreground ingress warm attempts that successfully left reusable SRF state behind.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,28,/// Foreground warm attempts that reused an already-valid SRF window.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,33,/// Foreground execution reads that were served from SRF rather than backend memory.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,38,/// Assist-driven lane6/DMA ingress warm attempts issued through the SRF seam.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,43,/// Assist-driven ingress warm attempts that successfully published reusable SRF state.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,48,/// Assist-driven warm attempts that found an already-valid SRF window.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,53,/// Assist-originated execution reads that were served from SRF rather than backend memory.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,68,/// Assist warm attempts rejected because the assist SRF resident budget was exhausted.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,73,/// Assist warm attempts rejected because the assist SRF loading budget was exhausted.
StreamRegisterFile,mention,HybridCPU_ISE/NonRTL/Processor/Performance/PerformanceReport.StreamAndDma.cs,78,/// Assist warm attempts rejected because no assist-owned SRF victim was available.
StreamEngine,usage,HybridCPU_ISE/NonRTL/Processor/Performance/Processor.Performance.cs,223,// Note: These would come from StreamEngine/VectorALU tracking
VectorALU,usage,HybridCPU_ISE/NonRTL/Processor/Performance/Processor.Performance.cs,223,// Note: These would come from StreamEngine/VectorALU tracking
MemorySubsystem,usage,HybridCPU_ISE/NonRTL/Processor/Performance/Processor.Performance.cs,384,"private static void OnBurstStarted(object? sender, YAKSys_Hybrid_CPU.Memory.MemorySubsystem.BurstEventArgs e)"
MemorySubsystem,usage,HybridCPU_ISE/NonRTL/Processor/Performance/Processor.Performance.cs,392,"private static void OnBurstCompleted(object? sender, YAKSys_Hybrid_CPU.Memory.MemorySubsystem.BurstEventArgs e)"
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,15,"public string Description => ""Emits the scoped ACCEL_SUBMIT descriptor-intent carrier through CompileAcceleratorSubmit."";"
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,42,(Instruction)instructions[0].OpCode != Instruction.ACCEL_SUBMIT)
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,44,"throw new InvalidOperationException(""Expected one scoped ACCEL_SUBMIT carrier."");"
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,52,"throw new InvalidOperationException(""ACCEL_SUBMIT carrier did not preserve the token destination register ABI."");"
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,60,"throw new InvalidOperationException(""ACCEL_SUBMIT descriptor sideband was not preserved on the compiler carrier."");"
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,68,"throw new InvalidOperationException(""Expected ACCEL_SUBMIT IR to carry only Lane7 accelerator descriptor sideband."");"
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,72,"""Compiler emitted the approved ACCEL_SUBMIT descriptor-intent carrier; direct accelerator-control helpers remain closed."","
ACCEL,usage,MinimalAsmApp/Examples/13_InstructionClosure/Lane7AccelSubmitDescriptorIntentExample.cs,79,".. NonVmxCompilerExampleSupport.DescribeInstruction(""ACCEL_SUBMIT carrier:"", in instructions[0]),"
StreamRegisterFile,mention,TestAssemblerConsoleApps/Program.cs,674,"Console.WriteLine($""SRF L1 bypass hits: {metrics.L1BypassHits}"");"
VMX,usage,TestAssemblerConsoleApps/Program.cs,692,"Console.WriteLine($""Showcase covers VMX plane: {metrics.ShowcaseCoversVmx}"");"
VMX,mention,TestAssemblerConsoleApps/SimpleAsmApp.Showcase.cs,549,result.Decode.Payload.OperandForm == Core.Vmx.VmxOperandForm.FieldSelectorToRegister &&
StreamEngine,usage,TestAssemblerConsoleApps/StreamVectorSpecSuite.cs,236,"""StreamEngine raw/direct VLOAD/VSTORE and descriptorless FMA remain fail-closed; executable vectors use materialized mainline carriers."","
VectorALU,usage,TestAssemblerConsoleApps/StreamVectorSpecSuite.cs,237,"""VectorALU coverage: binary arithmetic, dot product, comparisons, predicative movement, shifts, bit ops, population count."","
VectorALU,usage,TestAssemblerConsoleApps/StreamVectorSpecSuite.cs,251,"executionSurface: ""Materialized vector transfer + VectorALU binary carriers"","
VectorALU,usage,TestAssemblerConsoleApps/StreamVectorSpecSuite.cs,300,"executionSurface: ""Materialized VectorALU logical, shift, add, and unary bit-manip carriers"","
VectorALU,usage,TestAssemblerConsoleApps/StreamVectorSpecSuite.cs,316,"executionSurface: ""Materialized VectorALU row-wise 1D carriers"","
StreamEngine,usage,TestAssemblerConsoleApps/WhiteBookContractDiagnostics.cs,178,"RequireContains(exception.Message, ""no StreamEngine or DMAController fallback"", ""lane6 execution exception no longer rejects fallback routing."");"
